INFO 2025-10-08 08:23:00,888 autoreload 22463 140704639274432 Watching for file changes with StatReloader
INFO 2025-10-08 17:41:33,431 basehttp 50670 123145610403840 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-08 17:41:33,450 basehttp 50670 123145610403840 "GET /static/img/p1.png HTTP/1.1" 200 41384
INFO 2025-10-08 17:41:33,475 basehttp 50670 123145610403840 "GET /static/img/p2.png HTTP/1.1" 200 41384
INFO 2025-10-08 17:41:33,489 basehttp 50670 123145526456320 "GET /static/img/logo.png HTTP/1.1" 200 281554
INFO 2025-10-08 17:41:33,501 basehttp 50670 123145610403840 "GET /static/img/p3.png HTTP/1.1" 200 41384
INFO 2025-10-08 17:41:34,761 basehttp 50670 123145543245824 "GET /static/img/default-elegant.jpg HTTP/1.1" 200 10122
INFO 2025-10-08 17:41:34,764 basehttp 50670 123145610403840 "GET /static/img/default-modern.jpg HTTP/1.1" 200 8544
INFO 2025-10-08 17:41:34,774 basehttp 50670 123145526456320 "GET /static/img/default-professional.jpg HTTP/1.1" 200 303544
INFO 2025-10-08 17:41:35,190 basehttp 50670 123145526456320 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
INFO 2025-10-08 17:42:30,206 basehttp 50670 123145526456320 "GET /admin/main_app/certificate/ HTTP/1.1" 200 10459
INFO 2025-10-08 17:42:30,269 basehttp 50670 123145593614336 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-10-08 17:42:30,275 basehttp 50670 123145610403840 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-10-08 17:42:30,278 basehttp 50670 123145576824832 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-10-08 17:42:30,279 basehttp 50670 123145526456320 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-10-08 17:42:30,298 basehttp 50670 123145560035328 "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2025-10-08 17:42:30,298 basehttp 50670 123145593614336 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-10-08 17:42:30,300 basehttp 50670 123145610403840 "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 304 0
INFO 2025-10-08 17:42:30,310 basehttp 50670 123145576824832 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-10-08 17:42:30,315 basehttp 50670 123145526456320 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-10-08 17:42:30,317 basehttp 50670 123145543245824 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-08 17:42:30,326 basehttp 50670 123145560035328 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2025-10-08 17:42:30,332 basehttp 50670 123145593614336 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2025-10-08 17:42:30,348 basehttp 50670 123145610403840 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-10-08 17:42:30,352 basehttp 50670 123145576824832 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-10-08 17:42:30,368 basehttp 50670 123145526456320 "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 304 0
INFO 2025-10-08 17:42:30,430 basehttp 50670 123145526456320 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-10-08 17:42:30,421 basehttp 50670 123145576824832 "GET /static/admin/js/filters.js HTTP/1.1" 304 0
WARNING 2025-10-08 17:42:30,475 log 50670 123145526456320 Not Found: /favicon.ico
WARNING 2025-10-08 17:42:30,478 basehttp 50670 123145526456320 "GET /favicon.ico HTTP/1.1" 404 179
INFO 2025-10-08 17:42:31,482 basehttp 50670 123145526456320 "GET /admin/main_app/certificate/add/ HTTP/1.1" 200 18291
INFO 2025-10-08 17:42:31,535 basehttp 50670 123145576824832 "GET /static/admin/css/forms.css HTTP/1.1" 304 0
INFO 2025-10-08 17:42:31,535 basehttp 50670 123145610403840 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
INFO 2025-10-08 17:42:31,546 basehttp 50670 123145610403840 "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
INFO 2025-10-08 17:42:31,550 basehttp 50670 123145526456320 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-08 17:42:31,568 basehttp 50670 123145610403840 "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
INFO 2025-10-08 17:42:36,824 basehttp 50670 123145610403840 "GET /admin/main_app/certificatetemplate/add/ HTTP/1.1" 200 14430
INFO 2025-10-08 17:42:36,888 basehttp 50670 123145610403840 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-08 17:44:55,030 basehttp 50670 123145610403840 "POST /admin/main_app/certificatetemplate/add/ HTTP/1.1" 302 0
INFO 2025-10-08 17:44:55,057 basehttp 50670 123145610403840 "GET /admin/main_app/certificatetemplate/ HTTP/1.1" 200 11050
INFO 2025-10-08 17:44:55,115 basehttp 50670 123145526456320 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-10-08 17:44:55,118 basehttp 50670 123145560035328 "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2025-10-08 17:44:55,118 basehttp 50670 123145593614336 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-10-08 17:44:55,119 basehttp 50670 123145543245824 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-10-08 17:44:55,128 basehttp 50670 123145526456320 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-10-08 17:44:55,133 basehttp 50670 123145576824832 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-10-08 17:44:55,137 basehttp 50670 123145593614336 "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 304 0
INFO 2025-10-08 17:44:55,153 basehttp 50670 123145560035328 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-10-08 17:44:55,157 basehttp 50670 123145543245824 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2025-10-08 17:44:55,157 basehttp 50670 123145610403840 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-08 17:44:55,169 basehttp 50670 123145576824832 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2025-10-08 17:44:55,176 basehttp 50670 123145593614336 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-10-08 17:44:55,186 basehttp 50670 123145526456320 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-10-08 17:44:55,187 basehttp 50670 123145560035328 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-10-08 17:44:55,193 basehttp 50670 123145543245824 "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 304 0
INFO 2025-10-08 17:44:55,213 basehttp 50670 123145560035328 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-10-08 17:44:55,252 basehttp 50670 123145560035328 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2025-10-08 17:44:55,243 basehttp 50670 123145543245824 "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2025-10-08 17:44:59,407 basehttp 50670 123145560035328 "GET /certificate/ HTTP/1.1" 200 102561
INFO 2025-10-08 17:44:59,473 basehttp 50670 123145560035328 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-08 17:44:59,474 basehttp 50670 123145543245824 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-08 17:44:59,547 basehttp 50670 123145543245824 "GET /static/img/p1.png HTTP/1.1" 200 41384
INFO 2025-10-08 17:44:59,551 basehttp 50670 123145560035328 "GET /static/img/logo.png HTTP/1.1" 200 281554
INFO 2025-10-08 17:44:59,595 basehttp 50670 123145560035328 "GET /static/img/p3.png HTTP/1.1" 200 41384
INFO 2025-10-08 17:44:59,596 basehttp 50670 123145543245824 "GET /static/img/p2.png HTTP/1.1" 200 41384
INFO 2025-10-08 17:45:17,628 autoreload 54490 140704639274432 Watching for file changes with StatReloader
INFO 2025-10-08 17:45:20,597 basehttp 54490 123145432137728 "GET /certificate/ HTTP/1.1" 200 102561
INFO 2025-10-08 17:45:20,701 basehttp 54490 123145432137728 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-08 17:45:20,730 basehttp 54490 123145448927232 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-08 17:45:20,739 basehttp 54490 123145482506240 "GET /static/img/p1.png HTTP/1.1" 200 41384
INFO 2025-10-08 17:45:20,744 basehttp 54490 123145465716736 "GET /static/img/logo.png HTTP/1.1" 200 281554
INFO 2025-10-08 17:45:20,788 basehttp 54490 123145465716736 "GET /static/img/p2.png HTTP/1.1" 200 41384
INFO 2025-10-08 17:45:20,791 basehttp 54490 123145482506240 "GET /static/img/p3.png HTTP/1.1" 200 41384
WARNING 2025-10-08 17:45:21,430 log 54490 123145482506240 Not Found: /media/certificate_templates/default-professional.jpg
WARNING 2025-10-08 17:45:21,436 basehttp 54490 123145482506240 "GET /media/certificate_templates/default-professional.jpg HTTP/1.1" 404 179
INFO 2025-10-08 17:45:21,465 basehttp 54490 123145465716736 "GET /static/img/default-modern.jpg HTTP/1.1" 200 8544
INFO 2025-10-08 17:45:21,469 basehttp 54490 123145448927232 "GET /static/img/default-elegant.jpg HTTP/1.1" 200 10122
INFO 2025-10-08 17:45:21,675 basehttp 54490 123145448927232 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
WARNING 2025-10-08 17:45:25,374 log 54490 123145448927232 Not Found: /media/certificate_templates/default-professional.jpg
WARNING 2025-10-08 17:45:25,375 basehttp 54490 123145448927232 "GET /media/certificate_templates/default-professional.jpg HTTP/1.1" 404 179
WARNING 2025-10-08 17:45:33,911 log 54490 123145448927232 Not Found: /media/certificate_templates/default-professional.jpg
WARNING 2025-10-08 17:45:33,913 basehttp 54490 123145448927232 "GET /media/certificate_templates/default-professional.jpg HTTP/1.1" 404 179
INFO 2025-10-08 18:14:56,250 autoreload 61691 140704639274432 Watching for file changes with StatReloader
INFO 2025-10-08 18:15:04,521 basehttp 61691 123145433411584 "GET /certificate/ HTTP/1.1" 200 102461
INFO 2025-10-08 18:15:04,612 basehttp 61691 123145450201088 "GET /static/css/main_page.css HTTP/1.1" 304 0
INFO 2025-10-08 18:15:04,617 basehttp 61691 123145433411584 "GET /static/css/tailwind.output.css HTTP/1.1" 304 0
INFO 2025-10-08 18:15:04,620 basehttp 61691 123145450201088 "GET /static/img/logo.png HTTP/1.1" 304 0
INFO 2025-10-08 18:15:04,621 basehttp 61691 123145466990592 "GET /static/img/p1.png HTTP/1.1" 304 0
INFO 2025-10-08 18:15:04,712 basehttp 61691 123145450201088 "GET /static/img/p3.png HTTP/1.1" 304 0
INFO 2025-10-08 18:15:04,714 basehttp 61691 123145466990592 "GET /static/img/p2.png HTTP/1.1" 304 0
INFO 2025-10-08 18:15:05,542 basehttp 61691 123145450201088 "GET /static/img/default-modern.jpg HTTP/1.1" 304 0
WARNING 2025-10-08 18:15:05,545 log 61691 123145466990592 Not Found: /media/certificate_templates/default-professional.jpg
INFO 2025-10-08 18:15:05,546 basehttp 61691 123145450201088 "GET /static/img/default-elegant.jpg HTTP/1.1" 304 0
WARNING 2025-10-08 18:15:05,548 basehttp 61691 123145466990592 "GET /media/certificate_templates/default-professional.jpg HTTP/1.1" 404 179
WARNING 2025-10-08 18:15:08,101 log 61691 123145466990592 Not Found: /media/certificate_templates/default-professional.jpg
WARNING 2025-10-08 18:15:08,104 basehttp 61691 123145466990592 "GET /media/certificate_templates/default-professional.jpg HTTP/1.1" 404 179
INFO 2025-10-08 18:15:11,087 basehttp 61691 123145466990592 "GET /certificate/ HTTP/1.1" 200 102461
INFO 2025-10-08 18:15:11,172 basehttp 61691 123145450201088 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-08 18:15:11,177 basehttp 61691 123145466990592 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-08 18:15:11,202 basehttp 61691 123145483780096 "GET /static/img/p1.png HTTP/1.1" 200 41384
INFO 2025-10-08 18:15:11,216 basehttp 61691 123145433411584 "GET /static/img/logo.png HTTP/1.1" 200 281554
INFO 2025-10-08 18:15:11,220 basehttp 61691 123145483780096 "GET /static/img/p2.png HTTP/1.1" 200 41384
INFO 2025-10-08 18:15:11,236 basehttp 61691 123145433411584 "GET /static/img/p3.png HTTP/1.1" 200 41384
INFO 2025-10-08 18:15:11,314 basehttp 61691 123145433411584 "GET /certificate/ HTTP/1.1" 200 102461
INFO 2025-10-08 18:15:11,362 basehttp 61691 123145433411584 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-08 18:15:11,366 basehttp 61691 123145483780096 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-08 18:15:11,374 basehttp 61691 123145466990592 "GET /static/img/logo.png HTTP/1.1" 200 281554
INFO 2025-10-08 18:15:11,379 basehttp 61691 123145450201088 "GET /static/img/p1.png HTTP/1.1" 200 41384
INFO 2025-10-08 18:15:11,397 basehttp 61691 123145450201088 "GET /static/img/p2.png HTTP/1.1" 200 41384
INFO 2025-10-08 18:15:11,402 basehttp 61691 123145466990592 "GET /static/img/p3.png HTTP/1.1" 200 41384
WARNING 2025-10-08 18:15:13,400 log 61691 123145466990592 Not Found: /media/certificate_templates/default-professional.jpg
WARNING 2025-10-08 18:15:13,405 basehttp 61691 123145466990592 "GET /media/certificate_templates/default-professional.jpg HTTP/1.1" 404 179
INFO 2025-10-08 18:15:13,407 basehttp 61691 123145450201088 "GET /static/img/default-modern.jpg HTTP/1.1" 200 8544
INFO 2025-10-08 18:15:13,408 basehttp 61691 123145483780096 "GET /static/img/default-elegant.jpg HTTP/1.1" 200 10122
INFO 2025-10-08 18:15:14,370 basehttp 61691 123145450201088 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
WARNING 2025-10-08 18:15:23,225 log 61691 123145450201088 Not Found: /media/certificate_templates/default-professional.jpg
WARNING 2025-10-08 18:15:23,227 basehttp 61691 123145450201088 "GET /media/certificate_templates/default-professional.jpg HTTP/1.1" 404 179
INFO 2025-10-08 18:18:18,629 autoreload 62582 140704639274432 Watching for file changes with StatReloader
INFO 2025-10-08 18:18:22,996 views 62582 123145481723904 Checking image: /Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/media/certificate_templates/default-professional.jpg, exists: True
INFO 2025-10-08 18:18:23,657 basehttp 62582 123145481723904 "GET /certificate/ HTTP/1.1" 200 102461
INFO 2025-10-08 18:18:23,705 basehttp 62582 123145498513408 "GET /static/img/logo.png HTTP/1.1" 304 0
INFO 2025-10-08 18:18:23,709 basehttp 62582 123145481723904 "GET /static/css/tailwind.output.css HTTP/1.1" 304 0
INFO 2025-10-08 18:18:23,711 basehttp 62582 123145515302912 "GET /static/css/main_page.css HTTP/1.1" 304 0
INFO 2025-10-08 18:18:23,725 basehttp 62582 123145532092416 "GET /static/img/p1.png HTTP/1.1" 304 0
INFO 2025-10-08 18:18:23,734 basehttp 62582 123145515302912 "GET /static/img/p2.png HTTP/1.1" 304 0
INFO 2025-10-08 18:18:23,737 basehttp 62582 123145532092416 "GET /static/img/p3.png HTTP/1.1" 304 0
INFO 2025-10-08 18:18:24,302 basehttp 62582 123145515302912 "GET /static/img/default-modern.jpg HTTP/1.1" 304 0
INFO 2025-10-08 18:18:24,303 basehttp 62582 123145481723904 "GET /static/img/default-elegant.jpg HTTP/1.1" 304 0
WARNING 2025-10-08 18:18:24,305 log 62582 123145532092416 Not Found: /media/certificate_templates/default-professional.jpg
WARNING 2025-10-08 18:18:24,307 basehttp 62582 123145532092416 "GET /media/certificate_templates/default-professional.jpg HTTP/1.1" 404 179
WARNING 2025-10-08 18:18:26,880 log 62582 123145532092416 Not Found: /media/certificate_templates/default-professional.jpg
WARNING 2025-10-08 18:18:26,882 basehttp 62582 123145532092416 "GET /media/certificate_templates/default-professional.jpg HTTP/1.1" 404 179
INFO 2025-10-13 13:40:21,423 autoreload 33680 140704296091072 Watching for file changes with StatReloader
INFO 2025-10-13 13:40:51,331 basehttp 33680 123145350041600 "GET / HTTP/1.1" 200 79389
INFO 2025-10-13 13:40:51,677 basehttp 33680 123145366831104 "GET /static/css/main_page.css HTTP/1.1" 304 0
INFO 2025-10-13 13:40:51,686 basehttp 33680 123145350041600 "GET /static/css/tailwind.output.css HTTP/1.1" 304 0
INFO 2025-10-13 13:40:51,687 basehttp 33680 123145383620608 "GET /static/img/logo.png HTTP/1.1" 304 0
INFO 2025-10-13 13:40:51,691 basehttp 33680 123145400410112 "GET /static/img/cutted-forest.png HTTP/1.1" 304 0
INFO 2025-10-13 13:40:51,712 basehttp 33680 123145383620608 "GET /static/img/cutting-icon.png HTTP/1.1" 304 0
INFO 2025-10-13 13:40:51,715 basehttp 33680 123145400410112 "GET /static/img/beetle-icon.png HTTP/1.1" 304 0
INFO 2025-10-13 13:40:51,730 basehttp 33680 123145400410112 "GET /static/img/fire-icon.png HTTP/1.1" 304 0
INFO 2025-10-13 13:40:51,731 basehttp 33680 123145383620608 "GET /static/js/video.js HTTP/1.1" 304 0
INFO 2025-10-13 13:40:51,765 basehttp 33680 123145383620608 "GET /static/js/card.js HTTP/1.1" 304 0
INFO 2025-10-13 13:40:51,793 basehttp 33680 123145383620608 "GET /static/img/pollution-icon.png HTTP/1.1" 304 0
INFO 2025-10-13 13:40:53,204 basehttp 33680 123145350041600 "GET /static/videos/cutting.mp4 HTTP/1.1" 304 0
INFO 2025-10-13 13:40:53,216 basehttp 33680 123145366831104 "GET /static/videos/fire.mp4 HTTP/1.1" 304 0
INFO 2025-10-13 13:40:53,493 basehttp 33680 123145366831104 "GET /static/img/hero-bg-2.png HTTP/1.1" 304 0
INFO 2025-10-13 13:40:53,659 basehttp 33680 123145383620608 "GET /static/videos/beetle.mp4 HTTP/1.1" 206 3341312
INFO 2025-10-13 13:40:54,368 basehttp 33680 123145400410112 "GET /static/videos/pollution.mp4 HTTP/1.1" 206 7665900
INFO 2025-10-13 13:41:23,390 basehttp 33680 123145400410112 "GET / HTTP/1.1" 200 79389
INFO 2025-10-13 13:41:29,064 views 33680 123145400410112 Checking image: /Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/media/certificate_templates/default-professional.jpg, exists: True
INFO 2025-10-13 13:41:29,127 basehttp 33680 123145400410112 "GET /certificate/ HTTP/1.1" 200 102461
INFO 2025-10-13 13:41:29,244 basehttp 33680 123145400410112 "GET /static/img/p2.png HTTP/1.1" 304 0
INFO 2025-10-13 13:41:29,250 basehttp 33680 123145383620608 "GET /static/img/p1.png HTTP/1.1" 304 0
INFO 2025-10-13 13:41:29,266 basehttp 33680 123145383620608 "GET /static/img/p3.png HTTP/1.1" 304 0
INFO 2025-10-13 13:41:29,805 basehttp 33680 123145400410112 "GET /static/img/default-elegant.jpg HTTP/1.1" 304 0
INFO 2025-10-13 13:41:29,808 basehttp 33680 123145366831104 "GET /static/img/default-modern.jpg HTTP/1.1" 304 0
WARNING 2025-10-13 13:41:29,815 log 33680 123145383620608 Not Found: /media/certificate_templates/default-professional.jpg
WARNING 2025-10-13 13:41:29,816 basehttp 33680 123145383620608 "GET /media/certificate_templates/default-professional.jpg HTTP/1.1" 404 179
WARNING 2025-10-13 13:41:36,433 log 33680 123145383620608 Not Found: /media/certificate_templates/default-professional.jpg
WARNING 2025-10-13 13:41:36,434 basehttp 33680 123145383620608 "GET /media/certificate_templates/default-professional.jpg HTTP/1.1" 404 179
WARNING 2025-10-13 13:42:00,542 log 33680 123145383620608 Not Found: /media/certificate_templates/default-professional.jpg
WARNING 2025-10-13 13:42:00,546 basehttp 33680 123145383620608 "GET /media/certificate_templates/default-professional.jpg HTTP/1.1" 404 179
INFO 2025-10-13 13:42:39,483 basehttp 33680 123145383620608 "POST /api/create-certificate/ HTTP/1.1" 200 101
ERROR 2025-10-13 13:42:55,611 views 33680 123145383620608 Missing order ID in payment success. Data received: {'customerName': 'Azamat', 'customerEmail': 'aza2004mat001@gmail.com', 'customerPhone': '880055553535', 'recipientName': 'Azamat', 'certificateText': '', 'signatureText': 'С уважением, Green Mile', 'treeCount': 10, 'selectedTemplateId': 14, 'selectedDesign': 'professional', 'currency': 'KZT', 'totalAmount': '5000.00', 'status': 'completed'}
WARNING 2025-10-13 13:42:55,612 log 33680 123145383620608 Bad Request: /api/payment-success/
WARNING 2025-10-13 13:42:55,612 basehttp 33680 123145383620608 "POST /api/payment-success/ HTTP/1.1" 400 47
INFO 2025-10-13 13:44:59,080 basehttp 33680 123145383620608 "GET /static/css/tailwind.output.css HTTP/1.1" 304 0
INFO 2025-10-13 13:44:59,081 basehttp 33680 123145366831104 "GET /static/css/main_page.css HTTP/1.1" 304 0
WARNING 2025-10-13 13:44:59,121 log 33680 123145366831104 Not Found: /media/certificate_templates/default-professional.jpg
INFO 2025-10-13 13:44:59,124 basehttp 33680 123145383620608 "GET /static/img/logo.png HTTP/1.1" 304 0
WARNING 2025-10-13 13:44:59,125 basehttp 33680 123145366831104 "GET /media/certificate_templates/default-professional.jpg HTTP/1.1" 404 179
WARNING 2025-10-13 13:44:59,377 log 33680 123145366831104 Not Found: /media/certificate_templates/default-professional.jpg
